"date","plot_match","lon","lat","mean_sol","max_temp","min_temp","total_net_sol","total_net_clear_sol","precip_ecmwf","lai_predic","CLYPPT_M_sl1_1km_ll","SLTPPT_M_sl1_1km_ll","SNDPPT_M_sl1_1km_ll","ORCDRC_M_sl1_1km_ll","CECSOL_M_sl1_1km_ll","precip_trmm"
2012-03-04,"MAR-030",36.624573,-15.317267,7502164.0625,301.944580078125,292.447509765625,69954224,50994336,0.00788593292236328,NA,25,11,65,2,13,6.41970920562744
2012-03-05,"MAR-030",36.624573,-15.317267,7373615.0625,301.563720703125,292.872924804688,69785148,50727837.5,0.0157198905944824,NA,25,11,65,2,13,2.79351377487183
2012-03-06,"MAR-030",36.624573,-15.317267,5883367.96875,296.845703125,293.125762939453,69648372,50503020,0.0308146476745605,NA,25,11,65,2,13,6.07051992416382
2012-03-07,"MAR-030",36.624573,-15.317267,5582709.1875,297.05517578125,293.2666015625,69373161,50432041,0.0131180286407471,NA,25,11,65,2,13,8.2193775177002
2012-03-08,"MAR-030",36.624573,-15.317267,5723433.3125,297.43017578125,293.056640625,69180985,50179768.5,0.020421028137207,NA,25,11,65,2,13,7.95076990127563
2012-03-09,"MAR-030",36.624573,-15.317267,5987661.625,297.65771484375,292.51611328125,68907012,49938932,0.0130423307418823,NA,25,11,65,2,13,0.617796301841736
2012-03-10,"MAR-030",36.624573,-15.317267,6293965.5,299.23974609375,292.96435546875,68609298,49908445,0.00790882110595703,NA,25,11,65,2,13,0.590935587882996
2012-03-11,"MAR-030",36.624573,-15.317267,6583739,300.245361328125,292.8095703125,68176805,50033804.5,0.00237703323364258,NA,25,11,65,2,13,0
2012-03-12,"MAR-030",36.624573,-15.317267,6863438.9375,298.037841796875,292.607666015625,68019612,49422148,0.0126280784606934,NA,25,11,65,2,13,1.69222462177277
2012-03-13,"MAR-030",36.624573,-15.317267,6548124.4375,298.527099609375,292.153564453125,67895781,49295265.5,0.0185086727142334,NA,25,11,65,2,13,3.14270281791687
2012-03-14,"MAR-030",36.624573,-15.317267,6807149.0625,299.390625,292.388427734375,67552028,49244131.5,0.0123891830444336,NA,25,11,65,2,13,16.9491062164307
2012-03-15,"MAR-030",36.624573,-15.317267,6381124.1875,300.44677734375,291.96728515625,67096781,49229817.5,0.00620317459106445,NA,25,11,65,2,13,5.56016635894775
2012-03-16,"MAR-030",36.624573,-15.317267,7240962.8125,301.4873046875,292.146728515625,66676341,49252320,0.000819206237792969,NA,25,11,65,2,13,7.22553062438965
2012-03-17,"MAR-030",36.624573,-15.317267,7199439.1875,301.470703125,292.451416015625,66420995,48757141.5,0.00233554840087891,NA,25,11,65,2,13,0.966985464096069
2012-03-18,"MAR-030",36.624573,-15.317267,6826054.5,300.7763671875,293.265014648438,66255757,48268478.5,0.00873923301696777,NA,25,11,65,2,13,8.67600917816162
2012-03-19,"MAR-030",36.624573,-15.317267,5691402.875,298.1572265625,293.493469238281,66107524,47869179.5,0.0333251953125,NA,25,11,65,2,13,0
2012-03-20,"MAR-030",36.624573,-15.317267,5006390.0625,296.947998046875,293.202941894531,65897732,47611763.5,0.0345276594161987,NA,25,11,65,2,13,8.13879489898682
2012-03-21,"MAR-030",36.624573,-15.317267,5558543.28125,298.67919921875,293.174072265625,65542005,47562692,0.00528717041015625,NA,25,11,65,2,13,10.7174224853516
2012-03-22,"MAR-030",36.624573,-15.317267,5720133.75,298.406494140625,293.32666015625,65287143,47282178.5,0.00807976722717285,NA,25,11,65,2,13,6.15110206604004
2012-03-23,"MAR-030",36.624573,-15.317267,5941493.5,297.3330078125,292.86083984375,64997748,47034327,0.0112838745117188,NA,25,11,65,2,13,5.77505207061768
2012-03-24,"MAR-030",36.624573,-15.317267,5825004.9375,298.143798828125,292.2353515625,64675582,46948163.5,0.0116620063781738,NA,25,11,65,2,13,11.8187122344971
2012-03-25,"MAR-030",36.624573,-15.317267,5409376,297.131103515625,292.91748046875,64407427,46682648,0.0108311176300049,NA,25,11,65,2,13,0.134303539991379
2012-03-26,"MAR-030",36.624573,-15.317267,5738970.9375,297.44482421875,292.581787109375,64136902,46247587.25,0.0129134654998779,NA,25,11,65,2,13,6.23168420791626
2012-03-27,"MAR-030",36.624573,-15.317267,5699308.1875,297.707763671875,291.171875,63743852,46158937.5,0.00804734230041504,NA,25,11,65,2,13,1.93397092819214
2012-03-28,"MAR-030",36.624573,-15.317267,6505359.75,299.64599609375,291.855712890625,63420102,45940865.25,0.0159041881561279,NA,25,11,65,2,13,0.0805821269750595
2012-03-29,"MAR-030",36.624573,-15.317267,6122360.75,298.984619140625,292.737548828125,63169385,45594692.5,0.0107884407043457,NA,25,11,65,2,13,0.107442833483219
2012-03-30,"MAR-030",36.624573,-15.317267,6356105.125,299.82373046875,292.956787109375,62818185,45370047,0.00724458694458008,NA,25,11,65,2,13,7.76274394989014
2012-03-31,"MAR-030",36.624573,-15.317267,6630253.4375,300.904052734375,292.51123046875,62460237,45181197.5,0.0032958984375,NA,25,11,65,2,13,13.9628810882568
2012-04-01,"MAR-030",36.624573,-15.317267,5985690.5,299.98681640625,292.64013671875,62193505,44809066.75,0.0137615203857422,NA,25,11,65,2,13,8.11549663543701
2012-04-02,"MAR-030",36.624573,-15.317267,4433529,295.459716796875,292.91552734375,62062361,44465275,0.0291492938995361,NA,25,11,65,2,13,3.64100646972656
2012-04-03,"MAR-030",36.624573,-15.317267,4938909.15625,296.177001953125,292.1220703125,61685786,44293245.25,0.011796236038208,NA,25,11,65,2,13,16.5819339752197
2012-04-04,"MAR-030",36.624573,-15.317267,5354015.5,296.8564453125,291.509033203125,61200005.5,44254032.75,0.00205898284912109,NA,25,11,65,2,13,0
2012-04-05,"MAR-030",36.624573,-15.317267,6834367.59375,298.115234375,290.04150390625,60677172,44436406.75,0,NA,25,11,65,2,13,2.65398669242859
2012-04-06,"MAR-030",36.624573,-15.317267,5641057.0625,297.38818359375,290.84619140625,60376306.5,44280127.5,0.000698089599609375,NA,25,11,65,2,13,2.28111267089844
2012-04-07,"MAR-030",36.624573,-15.317267,6220820.9375,298.473876953125,290.492919921875,60022567.5,44135577,0,NA,25,11,65,2,13,1.40376150608063
2012-04-08,"MAR-030",36.624573,-15.317267,7057473.25,300.99462890625,289.472412109375,59679167.5,43852148.25,0,NA,25,11,65,2,13,0
2012-04-09,"MAR-030",36.624573,-15.317267,6747108.3125,301.63671875,290.637451171875,59484179.5,43206719,0,NA,25,11,65,2,13,3.26813268661499
2012-04-10,"MAR-030",36.624573,-15.317267,6421900.5625,300.83349609375,291.9169921875,59257420,42842463.25,0.00455403327941895,NA,25,11,65,2,13,3.0268611907959
2012-04-11,"MAR-030",36.624573,-15.317267,5708065.125,299.151123046875,292.093994140625,59011761,42596119.25,0.00756263732910156,NA,25,11,65,2,13,0
2012-04-12,"MAR-030",36.624573,-15.317267,4597291.40625,295.98583984375,291.684326171875,58808077.5,42306006.75,0.00992059707641602,NA,25,11,65,2,13,5.32990694046021
2012-04-13,"MAR-030",36.624573,-15.317267,5139592.59375,295.68505859375,290.192626953125,58268775,42347856.75,0.00346183776855469,NA,25,11,65,2,13,0
2012-04-14,"MAR-030",36.624573,-15.317267,6151898.9375,296.47021484375,288.4697265625,57709649.5,42586936.5,0,NA,25,11,65,2,13,0
2012-04-15,"MAR-030",36.624573,-15.317267,6110900.375,297.838623046875,289.215087890625,57451716,42168949.25,0,NA,25,11,65,2,13,0
2012-04-16,"MAR-030",36.624573,-15.317267,5692178.25,297.759521484375,289.92236328125,57301684.5,41394281,0,NA,25,11,65,2,13,3.92614531517029
2012-04-17,"MAR-030",36.624573,-15.317267,6157750.28125,298.276123046875,290.71484375,56906585.5,41328499,0,NA,25,11,65,2,13,1.33796036243439
2012-04-18,"MAR-030",36.624573,-15.317267,6573035.5625,298.46533203125,290.1748046875,56303187.5,41663378.75,0,NA,25,11,65,2,13,1.77663564682007
2012-04-19,"MAR-030",36.624573,-15.317267,6164537.625,297.852294921875,288.1845703125,55946583.5,41557794.25,0.000140190124511719,NA,25,11,65,2,13,0
2012-04-20,"MAR-030",36.624573,-15.317267,5170636.75,296.14208984375,290.0419921875,55716668,41277855.75,0.000640869140625,NA,25,11,65,2,13,0
2012-04-21,"MAR-030",36.624573,-15.317267,5933240.875,296.62939453125,288.743408203125,55205150,41389926,0.000262737274169922,NA,25,11,65,2,13,0
2012-04-22,"MAR-030",36.624573,-15.317267,6532321.25,298.08203125,287.350341796875,54840257.5,41191055,0,NA,25,11,65,2,13,0
2012-04-23,"MAR-030",36.624573,-15.317267,6788802.125,299.2900390625,286.57958984375,54550553,40872107.75,0,NA,25,11,65,2,13,0
2012-04-24,"MAR-030",36.624573,-15.317267,5790074.5,297.883056640625,289.76953125,54566667,39672949,0.000277996063232422,NA,25,11,65,2,13,0
2012-04-25,"MAR-030",36.624573,-15.317267,5352013.96875,297.09326171875,290.576416015625,54219769,39613769.5,0.000876903533935547,NA,25,11,65,2,13,1.51343059539795
2012-04-26,"MAR-030",36.624573,-15.317267,5243052.625,296.117919921875,289.425537109375,53748021,39967304.75,0.00139009952545166,NA,25,11,65,2,13,0.0877350941300392
2012-04-27,"MAR-030",36.624573,-15.317267,5890215.84375,296.41552734375,288.025146484375,53380205.5,39695638.75,0,NA,25,11,65,2,13,0
2012-04-28,"MAR-030",36.624573,-15.317267,6565177.875,298.520751953125,285.32177734375,53229014,39012763,0,NA,25,11,65,2,13,4.78156280517578
2012-04-29,"MAR-030",36.624573,-15.317267,5984150.1875,299.835693359375,287.828369140625,53057777,38283155.5,0,NA,25,11,65,2,13,2.1495099067688
2012-04-30,"MAR-030",36.624573,-15.317267,5421591.59375,299.1552734375,290.626708984375,52628336,38393360,0.000346183776855469,NA,25,11,65,2,13,4.40868854522705
2012-05-01,"MAR-030",36.624573,-15.317267,6064281.1875,298.552001953125,289.335205078125,52074732.5,38916531.5,0.000317573547363281,NA,25,11,65,2,13,4.52157783508301
2012-05-02,"MAR-030",36.624573,-15.317267,5534071,298.195556640625,287.076416015625,51952672.5,38117287.75,0,NA,25,11,65,2,13,0
2012-05-03,"MAR-030",36.624573,-15.317267,5239256.46875,298.5439453125,288.966552734375,51740826.5,37723549.5,0,NA,25,11,65,2,13,9.04315567016602
2012-05-04,"MAR-030",36.624573,-15.317267,6170085.84375,300.40283203125,287.5322265625,51381323,37706881.75,0,NA,25,11,65,2,13,0.0412929467856884
2012-05-05,"MAR-030",36.624573,-15.317267,6216911.1875,300.6982421875,287.921630859375,51109604,37451177.75,0,NA,25,11,65,2,13,1.96141505241394
2012-05-06,"MAR-030",36.624573,-15.317267,5283550.28125,298.824462890625,291.955078125,50920518.5,37082871.5,0.000460386276245117,NA,25,11,65,2,13,5.55390167236328
2012-05-07,"MAR-030",36.624573,-15.317267,5048049.09375,297.49365234375,291.1103515625,50655883,37071142.5,0.00119304656982422,NA,25,11,65,2,13,4.74868869781494
2012-05-08,"MAR-030",36.624573,-15.317267,5351183.78125,297.270263671875,289.56103515625,50280911.5,37062969.75,0.00050044059753418,NA,25,11,65,2,13,1.05297017097473
2012-05-09,"MAR-030",36.624573,-15.317267,5359540.71875,297.30517578125,288.5615234375,50016986,36872911,0.000229835510253906,NA,25,11,65,2,13,0
2012-05-10,"MAR-030",36.624573,-15.317267,5289631.6875,297.88916015625,288.630859375,49824847,36397268.5,0.000163078308105469,NA,25,11,65,2,13,0
2012-05-11,"MAR-030",36.624573,-15.317267,5353769.375,298.128173828125,287.627685546875,49733235.5,35687297.25,0,NA,25,11,65,2,13,0
2012-05-12,"MAR-030",36.624573,-15.317267,4864964.40625,297.73046875,291.3095703125,49585539.5,35381747.75,0,NA,25,11,65,2,13,23.1240501403809
2012-05-13,"MAR-030",36.624573,-15.317267,5984192.09375,298.6728515625,288.3564453125,49203267.5,35492198,0,NA,25,11,65,2,13,0
2012-05-14,"MAR-030",36.624573,-15.317267,6134083.4375,299.489990234375,286.47265625,48824630.5,35660273,0,NA,25,11,65,2,13,1.83753609657288
2012-05-15,"MAR-030",36.624573,-15.317267,5959104.75,299.794921875,287.589111328125,48626443.25,35361135.75,0,NA,25,11,65,2,13,0.0825858935713768
2012-05-16,"MAR-030",36.624573,-15.317267,5945289.09375,298.01318359375,287.09716796875,48137641.75,35875232.75,0,NA,25,11,65,2,13,0
2012-05-17,"MAR-030",36.624573,-15.317267,5613935.78125,296.531494140625,285.2080078125,47976963.75,35496504,0,NA,25,11,65,2,13,2.16787958145142
2012-05-18,"MAR-030",36.624573,-15.317267,5683519.34375,297.13916015625,284.982177734375,47818008.5,35202514,0,NA,25,11,65,2,13,0
2012-05-19,"MAR-030",36.624573,-15.317267,5873693.5625,298.130615234375,286.268310546875,47531430,35139332.25,0,NA,25,11,65,2,13,0
2012-05-20,"MAR-030",36.624573,-15.317267,5898776.125,299.59423828125,286.542724609375,47276099.25,35039603,0,NA,25,11,65,2,13,0
2012-05-21,"MAR-030",36.624573,-15.317267,5892342.53125,299.59619140625,285.000732421875,47148858.5,34627843,0,NA,25,11,65,2,13,0
2012-05-22,"MAR-030",36.624573,-15.317267,5289158.90625,296.56298828125,287.08984375,46998930.75,34315851.25,0,NA,25,11,65,2,13,2.9317991733551
2012-05-23,"MAR-030",36.624573,-15.317267,5000797.8125,295.7158203125,287.986572265625,46784976.25,34352899.5,0.000309944152832031,NA,25,11,65,2,13,0
2012-05-24,"MAR-030",36.624573,-15.317267,5198097.125,296.546630859375,285.32568359375,46593702,34102128.25,0,NA,25,11,65,2,13,0
2012-05-25,"MAR-030",36.624573,-15.317267,5636358.96875,296.890625,284.6298828125,46370519.75,34021194.75,0,NA,25,11,65,2,13,0
2012-05-26,"MAR-030",36.624573,-15.317267,5690193.25,296.828369140625,284.039794921875,46131920.75,34008086.75,0,NA,25,11,65,2,13,0
2012-05-27,"MAR-030",36.624573,-15.317267,5759258.875,297.660888671875,285.849365234375,46067198.75,33535839,0,NA,25,11,65,2,13,0
2012-05-28,"MAR-030",36.624573,-15.317267,5544353.375,297.828369140625,285.9609375,45970263.75,33185658.5,0,NA,25,11,65,2,13,0.350990056991577
2012-05-29,"MAR-030",36.624573,-15.317267,4832887.4375,297.029541015625,288.764404296875,45878602,32875121.5,0,NA,25,11,65,2,13,0
2012-05-30,"MAR-030",36.624573,-15.317267,4339961.53125,296.85205078125,290.02294921875,45901861,32294206.25,0.000663280487060547,NA,25,11,65,2,13,0
2012-05-31,"MAR-030",36.624573,-15.317267,4754973.875,296.95849609375,289.52587890625,45669625.75,32474679.25,0,NA,25,11,65,2,13,0
2012-06-01,"MAR-030",36.624573,-15.317267,4812947.65625,296.060546875,288.600830078125,45395421.25,32569269.25,0.000133514404296875,NA,25,11,65,2,13,0
2012-06-02,"MAR-030",36.624573,-15.317267,4540997.28125,295.123291015625,287.078369140625,45300689.75,32373642.75,0.00028228759765625,NA,25,11,65,2,13,0
2012-06-03,"MAR-030",36.624573,-15.317267,4692145.71875,295.113525390625,287.887451171875,45088437,32509918.5,0,NA,25,11,65,2,13,0
2012-06-04,"MAR-030",36.624573,-15.317267,4092426.1875,294.1962890625,288.70703125,45006213.25,32415623.75,0.00103187561035156,NA,25,11,65,2,13,0
2012-06-05,"MAR-030",36.624573,-15.317267,4323754.40625,294.308837890625,287.020263671875,44825129.25,32499340,0.00137662887573242,NA,25,11,65,2,13,0
2012-06-06,"MAR-030",36.624573,-15.317267,4514986.96875,294.62939453125,286.20703125,44731884,32130702.25,0.000262975692749023,NA,25,11,65,2,13,0
2012-06-07,"MAR-030",36.624573,-15.317267,5266103.34375,297.0107421875,287.173583984375,44490719.5,32282733,0,NA,25,11,65,2,13,0
2012-06-08,"MAR-030",36.624573,-15.317267,5517706.375,298.438232421875,287.086669921875,44344516.75,32299376.25,0,NA,25,11,65,2,13,0
2012-06-09,"MAR-030",36.624573,-15.317267,5555396.375,300.647705078125,286.227294921875,44348058,31958849,0,NA,25,11,65,2,13,0
2012-06-10,"MAR-030",36.624573,-15.317267,5470201.09375,301.6923828125,288.760009765625,44339205.25,31716309.25,0,NA,25,11,65,2,13,0
2012-06-11,"MAR-030",36.624573,-15.317267,5149342.28125,294.343017578125,286.7021484375,44161680.75,31874014.75,0,NA,25,11,65,2,13,0
2012-06-12,"MAR-030",36.624573,-15.317267,4469209.46875,293.697021484375,285.892578125,44155063.75,31704339.75,0.000247001647949219,NA,25,11,65,2,13,0
2012-06-13,"MAR-030",36.624573,-15.317267,4087668.9375,293.7705078125,286.229736328125,44172973.75,31509560.75,0.00113868713378906,NA,25,11,65,2,13,0
2012-06-14,"MAR-030",36.624573,-15.317267,3588621.71875,292.893310546875,287.7822265625,44308589.25,31401960.25,0.00251293182373047,NA,25,11,65,2,13,0
2012-06-15,"MAR-030",36.624573,-15.317267,3612181.09375,293.14306640625,288.40576171875,44311997,31080963.75,0.00194764137268066,NA,25,11,65,2,13,0
2012-06-16,"MAR-030",36.624573,-15.317267,4415338.75,294.856689453125,288.140869140625,44119109,31155760.25,9.63211059570312e-05,NA,25,11,65,2,13,0
2012-06-17,"MAR-030",36.624573,-15.317267,4741034,296.068359375,286.58544921875,43996997.75,31126927.25,0,NA,25,11,65,2,13,0
2012-06-18,"MAR-030",36.624573,-15.317267,4818517.59375,296.77099609375,286.962646484375,43987936.25,31006428,0,NA,25,11,65,2,13,0
2012-06-19,"MAR-030",36.624573,-15.317267,4509517.90625,296.444580078125,288.774658203125,44012124.75,30859224.25,0.000239372253417969,NA,25,11,65,2,13,0
2012-06-20,"MAR-030",36.624573,-15.317267,4980104.15625,296.5068359375,288.865234375,43896679.5,31088882.5,0.000195026397705078,NA,25,11,65,2,13,0
2012-06-21,"MAR-030",36.624573,-15.317267,4624834.75,295.779296875,286.6572265625,44060271,30608562.5,0,NA,25,11,65,2,13,0
2012-06-22,"MAR-030",36.624573,-15.317267,3812618.4375,294.8681640625,289.380615234375,44163018.5,30336742.75,0.000333309173583984,NA,25,11,65,2,13,0
2012-06-23,"MAR-030",36.624573,-15.317267,4714528.0625,297.761962890625,288.21728515625,44099790.5,30388524.5,0,NA,25,11,65,2,13,0
2012-06-24,"MAR-030",36.624573,-15.317267,5285679.40625,300.1533203125,287.05712890625,43997280.5,30666216,0,NA,25,11,65,2,13,0
2012-06-25,"MAR-030",36.624573,-15.317267,5212753.84375,300.087890625,288.085205078125,44042930,30575697.5,0,NA,25,11,65,2,13,0
2012-06-26,"MAR-030",36.624573,-15.317267,5117147.375,299.87158203125,288.133056640625,44093958.75,30482208.5,0,NA,25,11,65,2,13,0.913058638572693
2012-06-27,"MAR-030",36.624573,-15.317267,5219503.0625,298.368408203125,288.81103515625,43966970.75,30956144.75,0,NA,25,11,65,2,13,0.0652184784412384
2012-06-28,"MAR-030",36.624573,-15.317267,5198276.75,297.87451171875,285.975341796875,43944597.75,31066924.75,0,NA,25,11,65,2,13,0
2012-06-29,"MAR-030",36.624573,-15.317267,4735090.5625,296.246337890625,287.323486328125,43965465.25,31197190.5,0.000570058822631836,NA,25,11,65,2,13,0
2012-06-30,"MAR-030",36.624573,-15.317267,5465239.25,295.84326171875,282.8212890625,43763578.75,31704862,0,NA,25,11,65,2,13,0
2012-07-01,"MAR-030",36.624573,-15.317267,5395729.21875,295.36376953125,282.63818359375,43850675.75,31611342,0,NA,25,11,65,2,13,0
2012-07-02,"MAR-030",36.624573,-15.317267,5432097.59375,296.537109375,284.265869140625,43950333.75,31508187,0,NA,25,11,65,2,13,0
2012-07-03,"MAR-030",36.624573,-15.317267,4754763.84375,296.175048828125,286.417236328125,44172445.75,31197696.5,0.000213146209716797,NA,25,11,65,2,13,0.486000001430511
2012-07-04,"MAR-030",36.624573,-15.317267,4962427.125,295.681640625,285.02099609375,44229401.5,31275255.5,0.000315666198730469,NA,25,11,65,2,13,0
2012-07-05,"MAR-030",36.624573,-15.317267,5513268.9375,297.4169921875,284.037353515625,44256037,31415169.25,0,NA,25,11,65,2,13,0
2012-07-06,"MAR-030",36.624573,-15.317267,5313133.09375,296.009765625,284.4580078125,44315974,31521632,0,NA,25,11,65,2,13,0
2012-07-07,"MAR-030",36.624573,-15.317267,5260228.21875,294.99462890625,285.775146484375,44324117.75,31818244,0,NA,25,11,65,2,13,0
2012-07-08,"MAR-030",36.624573,-15.317267,5595362.0625,296.441650390625,283.23583984375,44429901.5,31796802.25,0,NA,25,11,65,2,13,0
2012-07-09,"MAR-030",36.624573,-15.317267,5137706.46875,295.573974609375,284.41064453125,44641064.5,31610674.5,0,NA,25,11,65,2,13,0
2012-07-10,"MAR-030",36.624573,-15.317267,4964746.59375,295.019287109375,284.20654296875,44784516,31570158.5,0,NA,25,11,65,2,13,0
2012-07-11,"MAR-030",36.624573,-15.317267,4732303.0625,296.1533203125,283.6826171875,44972233,31434459.5,0,NA,25,11,65,2,13,0
2012-07-12,"MAR-030",36.624573,-15.317267,4409762.15625,296.23193359375,287.42431640625,45112099.75,31475882.75,0,NA,25,11,65,2,13,0
2012-07-13,"MAR-030",36.624573,-15.317267,4920839.75,296.54443359375,285.3671875,45233523.25,31564084.5,0,NA,25,11,65,2,13,0.299999982118607
2012-07-14,"MAR-030",36.624573,-15.317267,5375339,298.31884765625,285.11962890625,45365546.5,31739286.25,0,NA,25,11,65,2,13,0
2012-07-15,"MAR-030",36.624573,-15.317267,5354249.8125,299.215576171875,287.083740234375,45522308.5,31826416.5,0,NA,25,11,65,2,13,0
2012-07-16,"MAR-030",36.624573,-15.317267,5312369.625,299.54443359375,286.47998046875,45673844,31941347.25,0,NA,25,11,65,2,13,0
2012-07-17,"MAR-030",36.624573,-15.317267,4488354.78125,294.123046875,287.554443359375,45940081.75,31970968.25,0.000398635864257812,NA,25,11,65,2,13,0
2012-07-18,"MAR-030",36.624573,-15.317267,5191858.8125,293.672607421875,285.340087890625,45853892,32517245.5,0,NA,25,11,65,2,13,0
2012-07-19,"MAR-030",36.624573,-15.317267,5695226.3125,294.31494140625,281.537353515625,45816484.25,33133435.5,0,NA,25,11,65,2,13,0
2012-07-20,"MAR-030",36.624573,-15.317267,5735142.5,295.40380859375,280.710693359375,45893754,33503648.75,0,NA,25,11,65,2,13,0
2012-07-21,"MAR-030",36.624573,-15.317267,5780745.0625,296.42431640625,281.19140625,46127353,33496590.75,0,NA,25,11,65,2,13,0
2012-07-22,"MAR-030",36.624573,-15.317267,5846991.0625,297.33251953125,283.459716796875,46463856,33295889.25,0,NA,25,11,65,2,13,0
2012-07-23,"MAR-030",36.624573,-15.317267,5518311.75,298.468017578125,284.19091796875,46817659,33074069,0,NA,25,11,65,2,13,0
2012-07-24,"MAR-030",36.624573,-15.317267,4296329.875,295.064208984375,289.465576171875,47358568.5,32517649.75,0.000728845596313477,NA,25,11,65,2,13,0
2012-07-25,"MAR-030",36.624573,-15.317267,4939010.8125,296.3525390625,287.534423828125,47489602,32796643.25,0.000150680541992188,NA,25,11,65,2,13,0
2012-07-26,"MAR-030",36.624573,-15.317267,4050634.125,293.903076171875,288.77001953125,47793942,33008574,0.00132107734680176,NA,25,11,65,2,13,0
2012-07-27,"MAR-030",36.624573,-15.317267,5029801.1875,294.758544921875,285.966552734375,47784607.5,33487852.75,0.000418901443481445,NA,25,11,65,2,13,0
2012-07-28,"MAR-030",36.624573,-15.317267,5803638.65625,295.947998046875,283.0537109375,47639232,34369341.75,0,NA,25,11,65,2,13,0
2012-07-29,"MAR-030",36.624573,-15.317267,5563826.03125,294.42919921875,283.43701171875,47875438.5,34435679,0,NA,25,11,65,2,13,0
2012-07-30,"MAR-030",36.624573,-15.317267,4775672.875,293.879638671875,283.0517578125,48304903.5,34182372.75,0.000692963600158691,NA,25,11,65,2,13,0
2012-07-31,"MAR-030",36.624573,-15.317267,4688112.625,294.763671875,287.379638671875,48610115.5,34259621.75,0.000165462493896484,NA,25,11,65,2,13,0
2012-08-01,"MAR-030",36.624573,-15.317267,5324503.65625,297.643310546875,285.2548828125,48778467,34408083.25,0,NA,25,11,65,2,13,0
2012-08-02,"MAR-030",36.624573,-15.317267,5794998.375,298.912109375,287.185546875,49024174.5,34564036,0,NA,25,11,65,2,13,0
2012-08-03,"MAR-030",36.624573,-15.317267,5715734.625,296.492919921875,287.87548828125,49172634.5,34929295,0,NA,25,11,65,2,13,0
2012-08-04,"MAR-030",36.624573,-15.317267,5689527.25,296.29931640625,287.2998046875,49390742.5,35249525.25,0.000500679016113281,NA,25,11,65,2,13,0
2012-08-05,"MAR-030",36.624573,-15.317267,6193435.5,299.18115234375,283.525634765625,49709424,35047243,0,NA,25,11,65,2,13,0
2012-08-06,"MAR-030",36.624573,-15.317267,5659245,299.819580078125,286.39794921875,50007054.5,35059014.25,0,NA,25,11,65,2,13,0
2012-08-07,"MAR-030",36.624573,-15.317267,5714393.28125,302.29150390625,292.068359375,50256694,35290292,0,NA,25,11,65,2,13,0.685332655906677
2012-08-08,"MAR-030",36.624573,-15.317267,5880932.28125,301.9892578125,292.982666015625,50696903.5,34970177.75,0,NA,25,11,65,2,13,3.21024227142334
2012-08-09,"MAR-030",36.624573,-15.317267,5823064.25,300.925048828125,291.102783203125,50968076.5,35042556,0,NA,25,11,65,2,13,1.60512113571167
2012-08-10,"MAR-030",36.624573,-15.317267,5737013.65625,300.169189453125,290.49560546875,51153541.5,35404119,0,NA,25,11,65,2,13,1.13620936870575
2012-08-11,"MAR-030",36.624573,-15.317267,6321881,300.125,287.361328125,51223547,36035058.25,0,NA,25,11,65,2,13,1.53298079967499
2012-08-12,"MAR-030",36.624573,-15.317267,6412205.5625,301.15771484375,286.963134765625,51359821,36492218.75,0,NA,25,11,65,2,13,0
2012-08-13,"MAR-030",36.624573,-15.317267,6260125.3125,301.4150390625,286.92626953125,51643316,36613059.5,0,NA,25,11,65,2,13,0
2012-08-14,"MAR-030",36.624573,-15.317267,5608510.25,297.66162109375,289.096923828125,51960495.5,36758057,0,NA,25,11,65,2,13,0
2012-08-15,"MAR-030",36.624573,-15.317267,6018157.34375,298.239013671875,289.252197265625,52142767,37134555.75,0.000239849090576172,NA,25,11,65,2,13,0
2012-08-16,"MAR-030",36.624573,-15.317267,5955661.375,298.9140625,286.44189453125,52472340.5,37069874.25,0,NA,25,11,65,2,13,0
2012-08-17,"MAR-030",36.624573,-15.317267,5678679.96875,299.51025390625,287.60107421875,52740428,37280771,0,NA,25,11,65,2,13,0
2012-08-18,"MAR-030",36.624573,-15.317267,5284026.78125,297.031005859375,288.823486328125,53149833.5,37237401.75,0.00191652774810791,NA,25,11,65,2,13,0
2012-08-19,"MAR-030",36.624573,-15.317267,5163179.875,297.67626953125,288.985595703125,53567771,37156034.25,0.00105905532836914,NA,25,11,65,2,13,0
2012-08-20,"MAR-030",36.624573,-15.317267,6376245.4375,301.244140625,289.426513671875,53747019,37425708.75,0,NA,25,11,65,2,13,0
2012-08-21,"MAR-030",36.624573,-15.317267,6726608.8125,301.260009765625,288.212158203125,53676360.5,38450996.25,0,NA,25,11,65,2,13,3.80539989471436
2012-08-22,"MAR-030",36.624573,-15.317267,6720811.375,300.72412109375,286.658935546875,53931997.5,38653096.25,0,NA,25,11,65,2,13,0
2012-08-23,"MAR-030",36.624573,-15.317267,6768574.4375,300.37060546875,285.813232421875,54188991,38946768,0,NA,25,11,65,2,13,0
2012-08-24,"MAR-030",36.624573,-15.317267,6609065,299.736083984375,286.578125,54518347.5,38994345,0,NA,25,11,65,2,13,0
2012-08-25,"MAR-030",36.624573,-15.317267,6322692.0625,299.1865234375,288.45068359375,54852545,39128966.25,0,NA,25,11,65,2,13,0
2012-08-26,"MAR-030",36.624573,-15.317267,5915851.9375,299.436279296875,286.874755859375,55216526,39076621.75,0,NA,25,11,65,2,13,0
2012-08-27,"MAR-030",36.624573,-15.317267,6247333.1875,300.329833984375,287.02099609375,55510672,39235027.25,0,NA,25,11,65,2,13,0
