"plotcode","fire_return_mean"
"ZIS_2364",1095
"ZIS_2366",733
"ZIS_2367",2584.5
"ZIS_2368",1287.75
"ZIS_2369",387.733333333333
"ZIS_2370",387.733333333333
"ZIS_2371",387.733333333333
"ZIS_2372",387.733333333333
"ZIS_2373",979
"ZIS_2374",507
"ZIS_2375",1010.8
"ZIS_2376",978.333333333333
"ZIS_2377",NaN
"ZIS_2378",NaN
"ZIS_2379",3325
"ZIS_2381",416.428571428571
"ZIS_2382",449
"ZIS_2383",413.133333333333
"ZIS_2384",388.666666666667
"ZIS_2390",NaN
"ZIS_2393",1872
"ZIS_2394",NaN
"ZIS_2396",NaN
"ZIS_2398",450.615384615385
"ZIS_2399",478.692307692308
"ZIS_2401",NaN
"ZIS_2404",NaN
"ZIS_2405",781.428571428571
"ZIS_2406",594.75
"ZIS_2407",594.75
"ZIS_2408",781.428571428571
"ZIS_2409",913.5
"ZIS_2410",566.888888888889
"ZIS_2411",563.181818181818
"ZIS_2412",915.5
"ZIS_2413",369
"ZIS_2415",737
"ZIS_2418",NaN
"ZIS_2419",1649
"ZIS_2420",NaN
"ZIS_2421",803.2
"ZIS_2422",1004
"ZIS_2423",NaN
"ZIS_2424",NaN
"ZIS_2425",NaN
"ZIS_2428",NaN
"ZIS_2429",388.266666666667
"ZIS_243",418.285714285714
"ZIS_2430",443.214285714286
"ZIS_2431",443.428571428571
"ZIS_2432",416
"ZIS_2433",898.5
"ZIS_2434",1190.75
"ZIS_2435",2928
"ZIS_2437",445.923076923077
"ZIS_2438",644.777777777778
"ZIS_2439",580.7
"ZIS_244",520.666666666667
"ZIS_2440",414.285714285714
"ZIS_2442",NaN
"ZIS_2443",1929
"ZIS_2445",742.5
"ZIS_2449",403.75
"ZIS_245",568.090909090909
"ZIS_2450",850.666666666667
"ZIS_2451",837.285714285714
"ZIS_2452",637.875
"ZIS_2453",681.142857142857
"ZIS_2454",639
"ZIS_2455",639
"ZIS_2456",608.166666666667
"ZIS_2457",647
"ZIS_2458",730.666666666667
"ZIS_2459",438.1
"ZIS_246",418.214285714286
"ZIS_2460",1165.2
"ZIS_2462",683.375
"ZIS_2465",916
"ZIS_2466",362
"ZIS_2467",605.666666666667
"ZIS_2468",367
"ZIS_2469",802.8
"ZIS_247",879
"ZIS_2470",545.75
"ZIS_2471",803.6
"ZIS_2472",802.8
"ZIS_2473",363.294117647059
"ZIS_2474",385.875
"ZIS_2475",411.6
"ZIS_2476",363.352941176471
"ZIS_248",879
"ZIS_2485",781
"ZIS_2487",369.5
"ZIS_2488",949.2
"ZIS_249",506.666666666667
"ZIS_2490",477.615384615385
"ZIS_2491",397.090909090909
"ZIS_2492",443.642857142857
"ZIS_2493",730
"ZIS_2494",687.111111111111
"ZIS_2495",574.428571428571
"ZIS_2496",912
"ZIS_2497",449
"ZIS_2498",530.636363636364
"ZIS_2499",530.636363636364
"ZIS_250",934.5
"ZIS_2501",3275
"ZIS_251",787
"ZIS_2513",647.333333333333
"ZIS_2514",562.272727272727
"ZIS_2515",485.583333333333
"ZIS_2516",515.583333333333
"ZIS_2517",1178
"ZIS_2518",734.5
"ZIS_252",787.166666666667
"ZIS_2520",1178
"ZIS_2521",1708.66666666667
"ZIS_2522",621.8
"ZIS_2525",364.117647058824
"ZIS_2526",387.1875
"ZIS_2527",391.285714285714
"ZIS_2528",361.75
"ZIS_2529",357.5
"ZIS_253",1166
"ZIS_2530",357.5
"ZIS_2531",336
"ZIS_2532",367.666666666667
"ZIS_2533",387.666666666667
"ZIS_2534",419.461538461538
"ZIS_2535",363.666666666667
"ZIS_2539",NaN
"ZIS_254",854.666666666667
"ZIS_2540",363.470588235294
"ZIS_2541",386.0625
"ZIS_2542",387.466666666667
"ZIS_2543",363.352941176471
"ZIS_2544",450
"ZIS_2545",650.888888888889
"ZIS_2546",585.8
"ZIS_2547",488.5
"ZIS_2549",1095.25
"ZIS_2551",912.5
"ZIS_2552",487.666666666667
"ZIS_2553",487.666666666667
"ZIS_2554",487.666666666667
"ZIS_2555",487.666666666667
"ZIS_2557",NaN
"ZIS_2558",NaN
"ZIS_256",643
"ZIS_2562",547.5
"ZIS_2564",NaN
"ZIS_2565",420
"ZIS_2576",416.571428571429
"ZIS_2577",416.571428571429
"ZIS_2578",594.75
"ZIS_2579",420.846153846154
"ZIS_2580",NaN
"ZIS_2581",1494.5
"ZIS_2584",677.571428571429
"ZIS_2585",548.4
"ZIS_2586",859.333333333333
"ZIS_2587",769
"ZIS_2594",874.4
"ZIS_2595",1093
"ZIS_2596",874.6
"ZIS_2597",874.4
"ZIS_2598",2550
"ZIS_2599",2550
"ZIS_2600",611.166666666667
"ZIS_2602",957.333333333333
"ZIS_2603",1436.5
"ZIS_2604",1815
"ZIS_2605",2356
"ZIS_2606",NaN
"ZIS_2610",780.285714285714
"ZIS_2612",945.6
"ZIS_2613",1576
"ZIS_2614",1285
"ZIS_2615",1028
"ZIS_2616",609.166666666667
"ZIS_2617",1028
"ZIS_2618",NaN
"ZIS_2619",NaN
"ZIS_2622",3303
"ZIS_2624",NaN
"ZIS_2625",NaN
"ZIS_2626",442.357142857143
"ZIS_2627",442.357142857143
"ZIS_2628",412.8
"ZIS_2629",412.8
"ZIS_263",353
"ZIS_2630",484.75
"ZIS_2631",447.615384615385
"ZIS_2632",447.615384615385
"ZIS_2633",484.75
"ZIS_2634",1820
"ZIS_2635",904.5
"ZIS_2636",1085.4
"ZIS_2637",904.166666666667
"ZIS_2639",1454.5
"ZIS_2640",1445
"ZIS_2641",835.666666666667
"ZIS_2642",907.5
"ZIS_2644",604.333333333333
"ZIS_2645",550.5
"ZIS_2646",1345
"ZIS_2647",678.857142857143
"ZIS_2648",1006.2
"ZIS_2649",1205
"ZIS_265",716
"ZIS_2650",411.666666666667
"ZIS_2651",411.6
"ZIS_2652",412.066666666667
"ZIS_2653",411.666666666667
"ZIS_2655",NaN
"ZIS_2656",NaN
"ZIS_2658",476.846153846154
"ZIS_2659",529.363636363636
"ZIS_266",346
"ZIS_2660",529.363636363636
"ZIS_2661",476.846153846154
"ZIS_2662",1100.5
"ZIS_2663",2205
"ZIS_2664",2200
"ZIS_2665",2201
"ZIS_2666",548.5
"ZIS_2667",548.5
"ZIS_2668",1008.25
"ZIS_2669",1008.25
"ZIS_2670",549.75
"ZIS_2671",540.125
"ZIS_2672",550
"ZIS_2673",550
"ZIS_2674",639.625
"ZIS_2675",465.181818181818
"ZIS_2676",568.555555555556
"ZIS_2677",639.625
"ZIS_2678",1001
"ZIS_2679",727
"ZIS_268",NaN
"ZIS_2680",1675
"ZIS_2681",1451.5
"ZIS_2688",1118
"ZIS_2689",1118
"ZIS_269",NaN
"ZIS_2690",462.25
"ZIS_2691",462.25
"ZIS_2692",451.923076923077
"ZIS_2693",415.733333333333
"ZIS_2694",411.8
"ZIS_2695",441.214285714286
"ZIS_2696",385.9375
"ZIS_2697",386.0625
"ZIS_2702",622.2
"ZIS_2703",565.636363636364
"ZIS_2704",622.4
"ZIS_2705",730
"ZIS_2706",364.235294117647
"ZIS_2708",387.0625
"ZIS_2709",363.75
"ZIS_271",NaN
"ZIS_2712",652.333333333333
"ZIS_2713",587.1
"ZIS_2714",648.555555555556
"ZIS_2715",648.555555555556
"ZIS_2716",729.875
"ZIS_2717",562.818181818182
"ZIS_2718",409.375
"ZIS_2719",545.3
"ZIS_272",NaN
"ZIS_2720",647.666666666667
"ZIS_2721",672.571428571429
"ZIS_2722",2885
"ZIS_2723",1664
"ZIS_2724",2190.5
"ZIS_2725",NaN
"ZIS_2726",531
"ZIS_2727",486.75
"ZIS_2728",584.1
"ZIS_2729",531.181818181818
"ZIS_2730",2530
"ZIS_2731",2530
"ZIS_2732",2532
"ZIS_2733",1627.5
"ZIS_2738",2553.5
"ZIS_2739",1702.33333333333
"ZIS_274",NaN
"ZIS_2740",2554.5
"ZIS_2741",2091.33333333333
"ZIS_2742",729.125
"ZIS_2743",362.833333333333
"ZIS_2744",365
"ZIS_2746",387.5625
"ZIS_2747",387.6875
"ZIS_2748",387.5625
"ZIS_2749",387.5
"ZIS_275",1816
"ZIS_2750",636.25
"ZIS_2751",530.727272727273
"ZIS_2752",909.166666666667
"ZIS_2753",565.333333333333
"ZIS_2754",362
"ZIS_2755",362
"ZIS_2756",362
"ZIS_2757",362
"ZIS_2758",585.7
"ZIS_2759",585.7
"ZIS_276",NaN
"ZIS_2760",650.888888888889
"ZIS_2761",651
"ZIS_2762",1035.66666666667
"ZIS_2763",818.25
"ZIS_2764",1556.5
"ZIS_2765",1037.83333333333
"ZIS_277",933.5
"ZIS_2770",731
"ZIS_2771",584.6
"ZIS_2772",516.1
"ZIS_2773",1103.6
"ZIS_2774",450.461538461538
"ZIS_2775",450.461538461538
"ZIS_2776",457.083333333333
"ZIS_2777",450
"ZIS_2778",909
"ZIS_2779",909
"ZIS_278",1457.5
"ZIS_2780",909
"ZIS_2781",1213.33333333333
"ZIS_2783",622.777777777778
"ZIS_2784",676.833333333333
"ZIS_2785",640
"ZIS_2786",531.727272727273
"ZIS_2787",509
"ZIS_2788",803.6
"ZIS_2789",531.727272727273
"ZIS_279",683.875
"ZIS_2790",412.266666666667
"ZIS_2791",412.266666666667
"ZIS_2792",412.266666666667
"ZIS_2793",618.6
"ZIS_2798",517.583333333333
"ZIS_2799",564.909090909091
"ZIS_280",912.333333333333
"ZIS_2800",517.583333333333
"ZIS_2801",564.636363636364
"ZIS_2802",514.1
"ZIS_2803",565.555555555556
"ZIS_2805",448.666666666667
"ZIS_2806",1022.6
"ZIS_2808",1094.5
"ZIS_281",683.875
"ZIS_2815",NaN
"ZIS_2816",2911
"ZIS_2818",736.666666666667
"ZIS_2819",736.666666666667
"ZIS_282",911.5
"ZIS_2820",736.4
"ZIS_2821",596.375
"ZIS_2822",606.111111111111
"ZIS_2823",726
"ZIS_2824",852.833333333333
"ZIS_2825",533
"ZIS_2826",NaN
"ZIS_2827",1096.6
"ZIS_283",1121
"ZIS_2830",NaN
"ZIS_2831",2227
"ZIS_2836",2188
"ZIS_2838",NaN
"ZIS_2839",822.25
"ZIS_284",1121
"ZIS_2840",806.2
"ZIS_2841",NaN
"ZIS_2842",737.5
"ZIS_2844",1096
"ZIS_2845",942.6
"ZIS_2846",362
"ZIS_2847",3995
"ZIS_2848",909.25
"ZIS_2849",2024.5
"ZIS_2854",1217.75
"ZIS_2856",1710.66666666667
"ZIS_2857",732.857142857143
"ZIS_2859",NaN
"ZIS_2860",4038
"ZIS_2862",1130
"ZIS_2863",376.666666666667
"ZIS_2864",1218.66666666667
"ZIS_2865",1131
"ZIS_2868",515.5
"ZIS_2869",636.75
"ZIS_287",398.083333333333
"ZIS_2870",413.066666666667
"ZIS_2871",445.923076923077
"ZIS_2874",NaN
"ZIS_2877",1820
"ZIS_288",366.8125
"ZIS_2882",950
"ZIS_2883",NaN
"ZIS_2884",NaN
"ZIS_2885",950
"ZIS_289",366.466666666667
"ZIS_2894",388.8
"ZIS_2895",388.8
"ZIS_2896",412.666666666667
"ZIS_2897",412.666666666667
"ZIS_2899",NaN
"ZIS_290",415.066666666667
"ZIS_2900",NaN
"ZIS_2901",NaN
"ZIS_2904",NaN
"ZIS_2906",485.916666666667
"ZIS_2907",647.777777777778
"ZIS_2908",485.833333333333
"ZIS_2909",519.333333333333
"ZIS_291",910
"ZIS_2910",1190.75
"ZIS_2911",839
"ZIS_2912",1175.4
"ZIS_2913",1587
"ZIS_2914",NaN
"ZIS_2916",NaN
"ZIS_2917",1098.5
"ZIS_292",1365.25
"ZIS_2926",2746.5
"ZIS_2927",2745.5
"ZIS_2928",5493
"ZIS_2929",5493
"ZIS_293",1365
"ZIS_2935",364.352941176471
"ZIS_2936",364.352941176471
"ZIS_2937",363.647058823529
"ZIS_2938",855.333333333333
"ZIS_2939",909.25
"ZIS_294",1091.8
"ZIS_2940",1464.5
"ZIS_2941",1826
"ZIS_2942",1809
"ZIS_2943",2150
"ZIS_2944",537.5
"ZIS_2945",NaN
"ZIS_2949",724
"ZIS_295",475.9
"ZIS_2950",1096.5
"ZIS_2951",1097
"ZIS_2952",731
"ZIS_2953",731
"ZIS_2954",1816
"ZIS_2955",NaN
"ZIS_2956",1461
"ZIS_2957",NaN
"ZIS_296",475.9
"ZIS_2966",2740.5
"ZIS_2967",853.666666666667
"ZIS_2968",1558.25
"ZIS_2969",783.571428571429
"ZIS_297",527.888888888889
"ZIS_2970",2781
"ZIS_2971",1107
"ZIS_2972",382
"ZIS_2975",NaN
"ZIS_2976",NaN
"ZIS_2977",NaN
"ZIS_2978",400
"ZIS_298",527.888888888889
"ZIS_2981",NaN
"ZIS_2986",785.857142857143
"ZIS_2987",564.454545454545
"ZIS_2988",568.444444444444
"ZIS_2989",732.5
"ZIS_299",1097.5
"ZIS_2990",1087
"ZIS_2992",493
"ZIS_2993",NaN
"ZIS_2997",610.777777777778
"ZIS_2998",728.857142857143
"ZIS_2999",687.75
"ZIS_300",1097.5
"ZIS_3000",688
"ZIS_3001",908.5
"ZIS_3003",NaN
"ZIS_3006",733
"ZIS_3007",640.5
"ZIS_3008",732
"ZIS_301",1007
"ZIS_3014",NaN
"ZIS_3015",NaN
"ZIS_302",817
"ZIS_3021",690.111111111111
"ZIS_3022",773.142857142857
"ZIS_3023",635.5
"ZIS_3024",726.428571428571
"ZIS_3025",971
"ZIS_3026",2369.5
"ZIS_3027",1216.33333333333
"ZIS_3028",1699.33333333333
"ZIS_303",366
"ZIS_3033",572.857142857143
"ZIS_3036",572.857142857143
"ZIS_3037",874.8
"ZIS_3038",1187.5
"ZIS_3039",875.8
"ZIS_304",2177
"ZIS_3040",620
"ZIS_3041",784.5
"ZIS_3042",1112.2
"ZIS_3043",563.636363636364
"ZIS_3045",1155
"ZIS_3046",NaN
"ZIS_3048",517.083333333333
"ZIS_3049",418.75
"ZIS_3050",647.75
"ZIS_3051",534.090909090909
"ZIS_3052",1471.5
"ZIS_3053",1112
"ZIS_3054",2009
"ZIS_3055",981
"ZIS_3056",882.857142857143
"ZIS_3057",545
"ZIS_3058",681.25
"ZIS_3059",778.285714285714
"ZIS_306",NaN
"ZIS_3060",486.666666666667
"ZIS_3061",476.461538461538
"ZIS_3062",387.125
"ZIS_3063",486.166666666667
"ZIS_307",731.333333333333
"ZIS_3071",1821
"ZIS_3072",1822.66666666667
"ZIS_3074",516.75
"ZIS_3079",NaN
"ZIS_308",1001.75
"ZIS_3080",2383
"ZIS_3081",1460.25
"ZIS_3082",919.5
"ZIS_3083",2920.5
"ZIS_3084",1288
"ZIS_3085",730.8
"ZIS_3086",3295
"ZIS_3087",1219
"ZIS_3088",775.25
"ZIS_3089",775.375
"ZIS_309",830.714285714286
"ZIS_3090",563.818181818182
"ZIS_3091",1274.5
"ZIS_3092",1333.33333333333
"ZIS_3093",1022.4
"ZIS_3094",3590
"ZIS_3095",606.777777777778
"ZIS_3096",910.166666666667
"ZIS_3097",882.8
"ZIS_3098",973
"ZIS_3099",1577.33333333333
"ZIS_310",487.444444444444
"ZIS_3101",NaN
"ZIS_3102",2366.5
"ZIS_3103",729.25
"ZIS_3104",688.777777777778
"ZIS_3105",619
"ZIS_3106",687.777777777778
"ZIS_3107",NaN
"ZIS_3108",881.142857142857
"ZIS_3109",880.714285714286
"ZIS_3110",2055.33333333333
"ZIS_3112",NaN
"ZIS_3113",NaN
"ZIS_3115",1095
"ZIS_3116",NaN
"ZIS_3117",1821.5
"ZIS_3118",3647
"ZIS_3119",398.636363636364
"ZIS_312",2190.5
"ZIS_3120",398.636363636364
"ZIS_3121",393.928571428571
"ZIS_3122",428.416666666667
"ZIS_3128",449.153846153846
"ZIS_3129",495.909090909091
"ZIS_313",2191
"ZIS_3130",518.666666666667
"ZIS_3131",421.153846153846
"ZIS_3136",564.666666666667
"ZIS_3137",958.666666666667
"ZIS_3138",779.285714285714
"ZIS_3139",771
"ZIS_314",2190.5
"ZIS_3140",4029
"ZIS_3141",2196.5
"ZIS_3142",1464
"ZIS_3143",1097.75
"ZIS_3144",451.8
"ZIS_3145",530
"ZIS_3146",564.5
"ZIS_3147",502
"ZIS_315",1820
"ZIS_3152",810
"ZIS_3153",1495
"ZIS_3155",740.5
"ZIS_3156",364.470588235294
"ZIS_3157",364.470588235294
"ZIS_3158",364.470588235294
"ZIS_3159",364.470588235294
"ZIS_316",1584
"ZIS_3160",NaN
"ZIS_3161",5109
"ZIS_3162",5125
"ZIS_3168",886.571428571429
"ZIS_3169",886.142857142857
"ZIS_317",2914.5
"ZIS_3170",456.75
"ZIS_3171",1092
"ZIS_3173",NaN
"ZIS_3176",419.785714285714
"ZIS_3177",419.714285714286
"ZIS_3178",419.714285714286
"ZIS_3179",419.642857142857
"ZIS_318",1110
"ZIS_3192",688.222222222222
"ZIS_3193",562.454545454545
"ZIS_3194",515.583333333333
"ZIS_3195",515.75
"ZIS_3199",NaN
"ZIS_3200",574.333333333333
"ZIS_3202",547.6
"ZIS_3203",574.333333333333
"ZIS_3207",1092
"ZIS_3210",NaN
"ZIS_3211",NaN
"ZIS_3212",2086.33333333333
"ZIS_3213",1564.75
"ZIS_3214",1251.6
"ZIS_3215",2948.5
"ZIS_3216",365.764705882353
"ZIS_3219",365.470588235294
"ZIS_3221",NaN
"ZIS_3232",969.5
"ZIS_3233",581.7
"ZIS_3234",581.7
"ZIS_3235",846.333333333333
"ZIS_3236",1164
"ZIS_3237",2584
"ZIS_3238",NaN
"ZIS_3239",1162
"ZIS_3244",3658
"ZIS_3247",1447
"ZIS_3250",1189
"ZIS_3252",344.222222222222
"ZIS_3253",387.25
"ZIS_3254",476.615384615385
"ZIS_3255",442.642857142857
"ZIS_3256",364.705882352941
"ZIS_3257",364.705882352941
"ZIS_3258",364.705882352941
"ZIS_3259",364.705882352941
"ZIS_3260",NaN
"ZIS_3261",NaN
"ZIS_3262",2190
"ZIS_3263",NaN
"ZIS_3264",NaN
"ZIS_3265",NaN
"ZIS_3268",773.5
"ZIS_3270",845.833333333333
"ZIS_3271",725
"ZIS_3273",NaN
"ZIS_3276",734.6
"ZIS_3277",671.833333333333
"ZIS_3279",806.2
"ZIS_328",473.076923076923
"ZIS_3281",NaN
"ZIS_3282",4433
"ZIS_3286",519.8
"ZIS_3287",520.4
"ZIS_329",542.2
"ZIS_3291",NaN
"ZIS_3292",785
"ZIS_3293",686.625
"ZIS_3294",5127
"ZIS_3295",NaN
"ZIS_3296",1108.5
"ZIS_3297",NaN
"ZIS_3299",388.1875
"ZIS_330",542.4
"ZIS_3302",388.5625
"ZIS_3304",386.125
"ZIS_3305",388.4
"ZIS_3306",416.357142857143
"ZIS_3307",365.176470588235
"ZIS_3308",365.176470588235
"ZIS_3309",365.176470588235
"ZIS_331",559.272727272727
"ZIS_3310",365.176470588235
"ZIS_3311",NaN
"ZIS_3312",341
"ZIS_3317",1207
"ZIS_3319",2932
"ZIS_332",365.294117647059
"ZIS_3320",NaN
"ZIS_3321",918.25
"ZIS_3322",1107.2
"ZIS_3323",1484
"ZIS_3324",1715.33333333333
"ZIS_3325",NaN
"ZIS_3327",1707.66666666667
"ZIS_3328",NaN
"ZIS_3329",NaN
"ZIS_333",365.294117647059
"ZIS_3330",4430
"ZIS_3331",1446
"ZIS_3332",NaN
"ZIS_3335",NaN
"ZIS_3336",375
"ZIS_3338",NaN
"ZIS_3343",1582
"ZIS_3344",2373
"ZIS_3345",4746
"ZIS_3346",2373
"ZIS_3347",736.75
"ZIS_3348",736.125
"ZIS_3349",588.9
"ZIS_3350",644.5
"ZIS_3351",1814
"ZIS_3352",1209.66666666667
"ZIS_3353",768
"ZIS_3354",NaN
"ZIS_336",423.461538461538
"ZIS_3363",2552.5
"ZIS_3364",1277
"ZIS_3365",1222.33333333333
"ZIS_3366",1094.5
"ZIS_3367",793.5
"ZIS_3368",442.928571428571
"ZIS_3369",477
"ZIS_337",423.384615384615
"ZIS_3370",477.153846153846
"ZIS_3371",443.285714285714
"ZIS_3372",469.571428571429
"ZIS_3373",732.4
"ZIS_3374",369.333333333333
"ZIS_3375",913.75
"ZIS_3377",NaN
"ZIS_338",458.583333333333
"ZIS_3380",441.642857142857
"ZIS_3381",386.4375
"ZIS_3382",363.823529411765
"ZIS_3383",737.333333333333
"ZIS_339",393.285714285714
"ZIS_3390",469
"ZIS_3391",NaN
"ZIS_3392",552
"ZIS_3393",1093.33333333333
"ZIS_3394",NaN
"ZIS_3395",548.375
"ZIS_3396",731
"ZIS_3397",877.2
"ZIS_3398",2188.5
"ZIS_3399",1645
"ZIS_340",517.7
"ZIS_3406",364
"ZIS_3407",364.6875
"ZIS_3409",363.823529411765
"ZIS_341",500.818181818182
"ZIS_3410",545.4
"ZIS_3411",528.454545454545
"ZIS_3412",528.454545454545
"ZIS_3413",546.5
"ZIS_3414",364.294117647059
"ZIS_3415",412.8
"ZIS_3416",387.125
"ZIS_3417",364.294117647059
"ZIS_3418",676.142857142857
"ZIS_3419",676.285714285714
"ZIS_342",423.692307692308
"ZIS_3420",583.2
"ZIS_3421",729.25
"ZIS_3422",743
"ZIS_3423",1104
"ZIS_3424",1582.33333333333
"ZIS_3425",2187
"ZIS_3428",NaN
"ZIS_3429",NaN
"ZIS_343",513.5
"ZIS_3430",516.75
"ZIS_3431",517.75
"ZIS_3432",516.583333333333
"ZIS_3433",516.833333333333
"ZIS_3434",1063
"ZIS_3436",606
"ZIS_3437",913.5
"ZIS_3441",365.235294117647
"ZIS_3442",365.235294117647
"ZIS_3443",365.058823529412
"ZIS_3444",365.235294117647
"ZIS_3445",563.888888888889
"ZIS_3448",461.363636363636
"ZIS_345",1456
"ZIS_3452",361.5
"ZIS_3453",2922
"ZIS_3454",2186
"ZIS_3455",723
"ZIS_3456",1711.66666666667
"ZIS_3459",1555.5
"ZIS_346",2906
"ZIS_3461",364.941176470588
"ZIS_3464",387.5625
"ZIS_3465",364.764705882353
"ZIS_3466",364.705882352941
"ZIS_3467",388.375
"ZIS_3468",884.285714285714
"ZIS_3469",1030.66666666667
"ZIS_347",4063
"ZIS_3471",549.5
"ZIS_3476",680.428571428571
"ZIS_3477",473.8
"ZIS_3478",473.8
"ZIS_3479",605.833333333333
"ZIS_348",533.636363636364
"ZIS_3480",688.222222222222
"ZIS_3481",1032.16666666667
"ZIS_3482",884.285714285714
"ZIS_3483",773.875
"ZIS_3484",363.705882352941
"ZIS_3485",363.705882352941
"ZIS_3486",363.705882352941
"ZIS_3487",386.4375
"ZIS_3488",569.666666666667
"ZIS_3489",512.7
"ZIS_349",452.307692307692
"ZIS_3490",466.181818181818
"ZIS_3491",466.272727272727
"ZIS_3492",NaN
"ZIS_3493",NaN
"ZIS_3495",NaN
"ZIS_350",452.307692307692
"ZIS_3500",NaN
"ZIS_3504",NaN
"ZIS_3505",NaN
"ZIS_3507",NaN
"ZIS_3508",365.176470588235
"ZIS_3509",388
"ZIS_351",420.071428571429
"ZIS_3510",365.176470588235
"ZIS_3511",365.176470588235
"ZIS_3516",719.5
"ZIS_3517",629.285714285714
"ZIS_3518",1094
"ZIS_3519",1107.33333333333
"ZIS_352",889.142857142857
"ZIS_3520",NaN
"ZIS_3521",NaN
"ZIS_3522",NaN
"ZIS_3528",832.714285714286
"ZIS_3529",502.2
"ZIS_353",547.8
"ZIS_3530",787.833333333333
"ZIS_3531",728.875
"ZIS_3532",364.764705882353
"ZIS_3533",364.764705882353
"ZIS_3534",364.764705882353
"ZIS_3535",364.764705882353
"ZIS_3537",386.3125
"ZIS_3538",363.705882352941
"ZIS_354",488.25
"ZIS_3540",463.75
"ZIS_3541",475.333333333333
"ZIS_3542",1093
"ZIS_3544",1705
"ZIS_3545",1191.25
"ZIS_3546",2563
"ZIS_3548",NaN
"ZIS_3549",NaN
"ZIS_355",1037
"ZIS_3552",832.857142857143
"ZIS_3553",833.142857142857
"ZIS_3554",1280
"ZIS_3555",731.285714285714
"ZIS_3556",388.5625
"ZIS_3557",364
"ZIS_3558",387
"ZIS_3559",364.235294117647
"ZIS_356",366.235294117647
"ZIS_3560",767
"ZIS_3563",NaN
"ZIS_3564",NaN
"ZIS_3566",NaN
"ZIS_3567",NaN
"ZIS_3568",676.571428571429
"ZIS_3569",676.571428571429
"ZIS_357",366.294117647059
"ZIS_3570",625.1
"ZIS_3571",625.1
"ZIS_3576",3687
"ZIS_3577",3687
"ZIS_3578",1028.2
"ZIS_3579",1028.2
"ZIS_358",365.764705882353
"ZIS_3580",1154
"ZIS_3581",973.2
"ZIS_3582",973
"ZIS_3583",1154
"ZIS_359",366.235294117647
"ZIS_3592",414.133333333333
"ZIS_3593",517.833333333333
"ZIS_3594",469.090909090909
"ZIS_3595",419.857142857143
"ZIS_3596",1791.5
"ZIS_3597",2547
"ZIS_3598",2111
"ZIS_3599",1055.5
"ZIS_360",905.75
"ZIS_3601",NaN
"ZIS_3602",2173.5
"ZIS_3603",1085.25
"ZIS_3604",1107
"ZIS_3605",1659
"ZIS_3606",1107
"ZIS_3607",1107
"ZIS_361",1271.25
"ZIS_3612",447.923076923077
"ZIS_3613",446.142857142857
"ZIS_3614",388.2
"ZIS_3615",411.2
"ZIS_3616",NaN
"ZIS_3617",NaN
"ZIS_3618",341
"ZIS_362",847.5
"ZIS_3620",1976.66666666667
"ZIS_3621",740.875
"ZIS_3623",846.714285714286
"ZIS_3624",NaN
"ZIS_3625",1439.5
"ZIS_3626",1439.5
"ZIS_3627",NaN
"ZIS_3629",NaN
"ZIS_363",603.833333333333
"ZIS_3633",736
"ZIS_3635",1111
"ZIS_3636",788.5
"ZIS_3637",929
"ZIS_3638",660.333333333333
"ZIS_3639",593.4
"ZIS_364",4772
"ZIS_3640",600
"ZIS_3642",727.8
"ZIS_3644",NaN
"ZIS_3645",3301
"ZIS_3646",1320.33333333333
"ZIS_3647",2909
"ZIS_3649",779.625
"ZIS_365",4772
"ZIS_3650",1040.16666666667
"ZIS_3652",917.5
"ZIS_3653",1111
"ZIS_3654",1112
"ZIS_3655",846.333333333333
"ZIS_3656",NaN
"ZIS_3657",NaN
"ZIS_3658",NaN
"ZIS_3659",1701.33333333333
"ZIS_366",2385
"ZIS_3668",590.875
"ZIS_3669",2159
"ZIS_367",NaN
"ZIS_3670",856.833333333333
"ZIS_3671",456.25
"ZIS_3674",NaN
"ZIS_3678",1651.5
"ZIS_368",1329.66666666667
"ZIS_3681",396
"ZIS_3682",NaN
"ZIS_3685",483.923076923077
"ZIS_3693",NaN
"ZIS_3694",375
"ZIS_3699",364.352941176471
"ZIS_3700",364.352941176471
"ZIS_3705",363.75
"ZIS_3706",486
"ZIS_3707",486
"ZIS_3708",290.75
"ZIS_3709",1274.25
"ZIS_371",1185.5
"ZIS_3710",732.25
"ZIS_3711",670.333333333333
"ZIS_3712",1818
"ZIS_3713",NaN
"ZIS_3717",447.846153846154
"ZIS_3718",447.846153846154
"ZIS_3719",442.857142857143
"ZIS_372",1702.66666666667
"ZIS_3720",442.857142857143
"ZIS_3721",417.285714285714
"ZIS_3722",447.846153846154
"ZIS_3723",593
"ZIS_3724",531.454545454545
"ZIS_3725",NaN
"ZIS_3726",NaN
"ZIS_3729",885.4
"ZIS_373",1462.66666666667
"ZIS_3730",1850.5
"ZIS_3731",884
"ZIS_3732",514.8
"ZIS_3733",442
"ZIS_3734",413
"ZIS_3735",364.470588235294
"ZIS_3736",364.117647058824
"ZIS_3737",449.230769230769
"ZIS_3738",450.692307692308
"ZIS_3739",487.916666666667
"ZIS_374",919.166666666667
"ZIS_3740",388.375
"ZIS_3741",1220.33333333333
"ZIS_3742",855.166666666667
"ZIS_3743",641.375
"ZIS_3744",1220.33333333333
"ZIS_3745",1369.75
"ZIS_3746",1369.75
"ZIS_3747",1369.5
"ZIS_3748",1369.5
"ZIS_3749",364.294117647059
"ZIS_3750",364.3125
